gene_name	log2FoldChange	pvalue	padj	wormbase_gene	chr	start	end	strand	biotype	HK2	HK4	HK5	HK6
B0513.90	NA	NA	NA	WBGene00235301	IV	13867074	13867418	1	protein_coding	0	0	0	0
B0524.2	3.52087582605905	0.465343866014356	NA	WBGene00015241	III	1894057	1899856	1	protein_coding	0	4.82197495493767	0	0
B0524.3	NA	NA	NA	WBGene00015242	III	1887558	1889691	1	protein_coding	0	0	0	0
B0524.4	3.24583198117994	0.501620647711192	NA	WBGene00015243	III	1883607	1886218	-1	protein_coding	4.04158306330391	0	0	0
B0524.5	-3.59262664021765	0.459025860889351	NA	WBGene00015244	III	1891383	1893842	-1	protein_coding	0	0	3.71932788034401	0
B0524.6	1.44846624987682	0.0468510402475969	0.133277450740455	WBGene00015245	III	1901835	1905640	-1	protein_coding	161.663322532156	99.8837669237089	60.7490220456188	35.1485908892521
B0545.4	0.442797277536526	0.798504422238745	0.880844489070911	WBGene00015247	IV	108971	112054	-1	protein_coding	45.4678094621689	2.75541425996438	32.2341749629814	3.19532644447746
B0546.3	-0.0674918611808586	0.893191396884318	0.940955294062953	WBGene00015250	IV	3379020	3382841	-1	protein_coding	310.191500108575	198.389826717436	239.276760302131	292.904924077101
B0546.4	-0.840769068140814	0.0415496977794056	0.122352437547383	WBGene00015251	IV	3382949	3384147	-1	protein_coding	300.087542450315	274.852572431447	471.114864843574	558.11701896873
B0546.5	-4.81856347207037	0.316810938767817	NA	WBGene00015252	IV	3388050	3390087	-1	protein_coding	0	0	8.67843172080269	0
B0547.2	NA	NA	NA	WBGene00015253	IV	5646002	5646233	1	protein_coding	0	0	0	0
B0554.1	-6.19821604944253	0.0408616097476773	0.120744629201428	WBGene00015254	V	438401	438674	1	protein_coding	0	0	8.67843172080269	13.8464145927357
B0554.2	NA	NA	NA	WBGene00015255	V	434198	436726	1	protein_coding	0	0	0	0
B0554.4	5.34097914835069	0.212910582038648	0.375314460634913	WBGene00015257	V	429144	433574	1	protein_coding	17.1767280190416	0	0	0
B0554.5	-0.583325421430736	0.7152484510542	0.825384248475376	WBGene00015258	V	424440	426560	1	protein_coding	3.03118729747793	22.0433140797151	27.2750711225227	10.6510881482582
B0554.7	-0.542346940349347	0.818395200730803	0.893891590580733	WBGene00015260	V	437576	441023	-1	protein_coding	0	13.7770712998219	7.43865576068802	12.7813057779098
B0563.1	-6.36098878210739	0.0328620318244355	0.102760795713435	WBGene00015261	X	9171562	9172204	1	protein_coding	0	0	4.95910384045868	20.2370674816906
B0563.10	-6.13111130348822	0.0646164252863764	0.166961098882503	WBGene00077673	X	9166906	9167256	-1	protein_coding	0	0	1.23977596011467	20.2370674816906
B0563.18	NA	NA	NA	WBGene00206365	X	9172578	9173318	1	protein_coding	0	0	0	0
B0563.5	-4.29328479471715	0.0043565878803354	0.0227528244946176	WBGene00015262	X	9146174	9147526	1	protein_coding	0	4.82197495493767	39.6728307236694	59.6460936302459
B0563.6	-1.96539741293577	0.00147777035796991	0.00966621992018257	WBGene00015263	X	9137927	9145656	1	protein_coding	73.7588909052963	43.397774594439	187.206169977315	268.407421336107
B0563.7	-1.44514857351383	0.129430788608074	0.268068251080603	WBGene00015264	X	9152493	9154184	-1	protein_coding	16.1663322532156	51.6640173743322	54.5501422450455	131.008384223576
B0563.8	NA	NA	NA	WBGene00015265	X	9173685	9174490	-1	protein_coding	0	0	0	0
B0563.9	2.30847598847977	0.385813241976594	0.561233322447886	WBGene00044687	X	9168539	9169022	1	protein_coding	5.05197882912988	13.0882177348308	3.71932788034401	0
B0564.2	1.68093493776553	0.0863613387264147	0.205221307618216	WBGene00007202	IV	13107659	13111500	1	protein_coding	142.465802981463	48.2197495493767	44.6319345641281	14.9115234075615
B0564.6	-2.43044356709197	3.194406723259e-05	0.000389629103669879	WBGene00007206	IV	13130440	13133230	1	protein_coding	62.6445374812105	57.863699459252	220.680120900411	428.17374355998
B0564.7	0.865887964287598	0.0945721712568732	0.218364530060385	WBGene00007207	IV	13100715	13104641	1	protein_coding	393.043952906305	243.165308441857	193.405049777888	155.50588696457
B0564.9	-2.43044356709197	3.194406723259e-05	0.000389629103669879	WBGene00007208	IV	13136032	13138822	1	protein_coding	62.6445374812105	57.863699459252	220.680120900411	428.17374355998
baf-1	0.807882016995827	0.0711411826086576	0.179121624986738	WBGene00000235	III	9467464	9468058	1	protein_coding	837.618089869734	502.8631024435	365.733908233827	399.415805559683
bag-1	0.553167063918241	0.434752147547983	0.606949686586111	WBGene00000236	I	6563629	6564451	-1	protein_coding	214.203902355107	132.25988447829	172.328858455939	63.9065288895492
bah-1	6.23789401417863	1.50074963469405e-06	2.58460518214398e-05	WBGene00050875	I	11465142	11467612	1	protein_coding	204.099944696847	64.752235109163	3.71932788034401	0
bam-2	-1.12971870566933	0.00223098944345967	0.0134741678816858	WBGene00000237	I	2949600	2957910	-1	protein_coding	377.888016418915	400.912774824818	864.123844199925	840.370854897572
bar-1	-0.641829546320966	0.331920655473763	0.507644191805445	WBGene00000238	X	7166005	7170625	-1	protein_coding	133.372241089029	384.380289265031	259.113175663966	549.596148450123
bas-1	1.03633437538291	0.0501190561143342	0.139784158368827	WBGene00000239	III	5612274	5614700	1	protein_coding	243.50537956406	278.296840256403	152.492443094104	102.250446223279
basl-1	5.1802189839793	0.0211398624322152	0.0748472157938331	WBGene00015467	III	5614972	5617257	1	protein_coding	23.2391026139975	19.2878998197507	1.23977596011467	0
bath-1	2.36922418805749	0.306238811384855	0.480970726328653	WBGene00019139	II	2027612	2028812	-1	protein_coding	4.04158306330391	27.5541425996438	6.19887980057335	0
bath-10	-1.26575358614237	0.557543262098015	0.711112362413405	WBGene00021726	II	3375079	3376714	1	protein_coding	14.1455407215637	0	19.8364153618347	13.8464145927357
bath-13	-0.827286447906418	0.859779990872477	NA	WBGene00018223	II	2520965	2522044	-1	protein_coding	0	2.75541425996438	4.95910384045868	0
bath-15	1.8484365510785	0.0626658202361512	0.163744783461652	WBGene00015590	III	7774778	7776039	-1	protein_coding	77.8004739686002	44.0866281594301	12.3977596011467	21.3021762965164
bath-19	2.80078005318044	0.336447274676923	0.511918615883105	WBGene00019132	II	2035702	2039388	-1	protein_coding	34.3534560380832	0	4.95910384045868	0
bath-2	2.7899685282308	0.126342535043743	0.263597316492185	WBGene00018668	II	1921452	1922744	-1	protein_coding	39.4054348672131	19.9767533847418	8.67843172080269	0
bath-20	0.211443159383832	0.965586052141042	NA	WBGene00015012	II	2040368	2041629	-1	protein_coding	0	1.37770712998219	1.23977596011467	0
bath-21	7.11515748360187	0.00127761630122014	0.00862074191346286	WBGene00019138	II	2025642	2026610	-1	protein_coding	28.2910814431273	30.3095568596082	0	0
bath-23	NA	NA	NA	WBGene00021727	II	3371310	3372145	1	protein_coding	0	0	0	0
bath-24	0.987479288898266	0.632047610382459	0.767359068588542	WBGene00015014	II	2044619	2045601	-1	protein_coding	7.07277036078183	34.4426782495548	21.0761913219494	0
bath-25	1.19511893688492	0.35134211251271	0.52761613498088	WBGene00020859	I	10876209	10877695	1	protein_coding	59.6133501837326	37.1980925095192	3.71932788034401	38.3439173337295
bath-26	0.839428978550422	0.664173471951764	0.792360671983102	WBGene00020329	II	1599471	1600714	-1	protein_coding	31.3222687406053	15.1547784298041	26.0352951624081	0
bath-27	-0.00932202439638169	0.994544901028729	0.996542513979376	WBGene00017450	II	3360221	3361354	1	protein_coding	23.2391026139975	10.3328034748664	19.8364153618347	13.8464145927357
bath-28	0.851694225070979	0.49946248475702	0.663555752052691	WBGene00017461	II	3343710	3344967	-1	protein_coding	24.2494983798234	23.4210212096973	13.6375355612614	12.7813057779098
bath-29	4.79984126535153	0.0119533428255377	0.0487847637652024	WBGene00017452	II	3350252	3358981	1	protein_coding	54.5613713546027	12.3993641698397	2.47955192022934	0
bath-3	0.403162709825139	0.785057921135546	0.87211823394556	WBGene00019140	II	2029232	2030467	-1	protein_coding	13.1351449557377	17.9101926897685	16.1170874814907	7.45576170378074
bath-30	4.41602522716364	0.00504701424657974	0.0254922764813744	WBGene00017460	II	3345218	3346378	-1	protein_coding	75.7796824369482	27.5541425996438	4.95910384045868	0
bath-31	NA	NA	NA	WBGene00017405	II	3731973	3733203	1	protein_coding	0	0	0	0
bath-33	NA	NA	NA	WBGene00015595	II	1604666	1606143	-1	protein_coding	0	0	0	0
bath-34	2.13284646187331	0.326333103178848	0.50230394139408	WBGene00012195	I	12749890	12752087	1	protein_coding	32.3326645064313	5.51082851992877	8.67843172080269	0
bath-35	1.7193343633354	0.531645011996533	0.691191165341405	WBGene00012196	I	12758433	12759572	1	protein_coding	3.03118729747793	13.0882177348308	4.95910384045868	0
bath-36	-0.39782892593682	0.830597549272932	0.902542868105619	WBGene00013569	V	15187989	15189588	1	protein_coding	29.3014772089533	15.8436319947952	59.5092460855041	0
bath-37	-2.77118618246124	0.177510817988931	0.332805071253155	WBGene00010669	IV	12068890	12074914	1	protein_coding	0	5.51082851992877	24.7955192022934	13.8464145927357
bath-38	-1.27142403582682	0.00333843378438663	0.01851077801696	WBGene00009945	II	10042780	10045270	-1	protein_coding	303.118729747793	253.498111916723	547.980974370684	794.571175860062
bath-39	0.819895181450693	0.369233019811636	0.544626512323314	WBGene00009137	V	13459525	13461803	1	protein_coding	72.7484951394703	39.9535067694836	28.5148470826374	35.1485908892521
bath-4	3.381937761135	0.0958027595053357	0.220393613962649	WBGene00018665	II	1916713	1917958	-1	protein_coding	36.3742475697352	8.95509634488424	0	4.26043525930328
bath-40	-0.255236027057268	0.496785821882508	0.661245507273054	WBGene00013689	I	14647782	14651456	1	protein_coding	559.759254267591	503.551956008491	644.683499259628	624.153765487931
bath-41	0.814393949920239	0.307652266295904	0.482734726083508	WBGene00018137	III	6720415	6722258	-1	protein_coding	250.578149924842	63.3745279791808	92.9831970086002	85.2087051860656
bath-42	-0.868148126460846	0.0449486871623325	0.129266343595593	WBGene00016803	III	8161449	8163383	-1	protein_coding	671.913184274274	392.646532044925	919.913762405085	1021.43935341796
bath-43	-0.966174668221964	0.0200238226306217	0.0723157648382927	WBGene00011815	III	10090862	10098081	-1	protein_coding	387.991974077175	405.734749779755	624.847083897793	925.579560083638
bath-44	-2.34171199404259	2.30186120155033e-08	5.93959564524177e-07	WBGene00015567	II	7394765	7397351	1	protein_coding	405.168702096217	288.629643731269	1394.747955129	2118.50143268856
bath-45	-0.895307551785527	0.849781379777708	NA	WBGene00009247	II	13123038	13124789	1	protein_coding	2.02079153165195	0	3.71932788034401	0
bath-46	-0.283709973660746	0.80172062808512	0.883135326921156	WBGene00020325	II	1598029	1599488	1	protein_coding	22.2287068481715	36.5092389445281	16.1170874814907	55.3856583709427
bath-47	2.52970168392857	0.000131378457556128	0.00130471797995024	WBGene00006464	II	1601789	1604618	1	protein_coding	160.65292676633	379.558314310094	44.6319345641281	48.9950054819877
bath-5	1.91131687881732	0.10058285457777	0.227424535671688	WBGene00019141	II	2030750	2031952	-1	protein_coding	54.5613713546027	34.4426782495548	17.3568634416054	6.39065288895492
bath-7	3.36395512147774	0.0515660632321561	0.142597505974214	WBGene00018667	II	1919926	1921111	-1	protein_coding	55.5717671204287	19.9767533847418	7.43865576068802	0
bath-9	-3.38752534886088	0.0555584380121097	0.150250737854939	WBGene00021725	II	3377111	3378726	1	protein_coding	1.01039576582598	2.75541425996438	13.6375355612614	26.6277203706455
baz-2	-0.980294495901935	0.0946830739071012	0.218475051181973	WBGene00001470	III	7650549	7656032	-1	protein_coding	116.195513069987	302.406715031091	446.319345641281	381.308955707644
bbs-1	-2.01667978483797	0.157810023977322	0.307204060723803	WBGene00000241	I	14371142	14376025	-1	protein_coding	2.02079153165195	14.465924864813	42.1523826438988	25.5626115558197
bbs-2	-1.72226267999005	0.21843735885846	0.381551530424337	WBGene00000242	IV	7934097	7937746	1	protein_coding	1.01039576582598	35.820385379537	53.3103662849308	69.2320729636783
bbs-4	-3.96719625373401	0.0302261473896519	0.0968660646324477	WBGene00043992	III	9609568	9612191	-1	protein_coding	0	3.44426782495548	38.4330547635548	18.1068498520389
bbs-5	-2.3404405222456	0.0145883059872058	0.056752947076819	WBGene00010974	III	10258856	10261679	-1	protein_coding	10.1039576582598	15.8436319947952	76.8661095271095	55.3856583709427
bbs-8	-0.044269959425282	0.967732428464657	0.981704299085071	WBGene00000244	V	6762476	6765072	-1	protein_coding	18.1871237848676	60.6191137192164	58.2694701253895	23.432393926168
bbs-9	-1.62573405574372	0.0708793259878591	0.178620239736499	WBGene00016744	I	6917750	6922955	-1	protein_coding	19.1975195506936	26.8652890346527	50.8308143647014	91.5993580750205
bca-1	1.8271426872673	9.12763676857488e-05	0.000958626048270117	WBGene00000245	X	6201875	6204922	-1	protein_coding	518.333027868726	382.313728570058	130.17647581204	123.552622519795
bca-2	1.40442797212834	0.00875906441770485	0.0388179325067725	WBGene00013805	IV	17096386	17100246	-1	protein_coding	392.033557140479	384.380289265031	194.644825738003	99.0551197788013
bcas-2	0.703281461755217	0.207427473907027	0.369121089600849	WBGene00020441	III	6244672	6246039	-1	protein_coding	241.484588032408	197.012119587453	166.129978655366	103.315555038105
bcat-1	0.0342479414223102	0.915266430485765	0.953094725761896	WBGene00001149	X	12877480	12880328	1	protein_coding	2288.54640959584	2615.57698627119	2425.00177798429	2364.54156891332
bcc-1	-0.287559317377375	0.627471785587739	0.763971912065254	WBGene00000246	IV	11086074	11092552	-1	protein_coding	93.9668062218158	146.036955778112	147.533339253646	145.919907631137
bckd-1A	1.88284316894124	2.54076074431955e-07	5.32563379544627e-06	WBGene00012713	III	12967898	12972498	-1	protein_coding	1411.52288485889	1290.22272722832	400.447635117038	332.313950225656
bckd-1B	1.14470200961377	0.00272496566976201	0.0158253147899333	WBGene00006518	I	7727267	7729092	1	protein_coding	963.917560597981	938.907409082864	375.652115914745	484.624510745748
bcl-11	-2.14449712740077	3.0290359281744e-07	6.13431010839757e-06	WBGene00017430	V	6356025	6362997	1	protein_coding	842.670068698864	1461.74726491111	4254.91109511355	5937.98164265395
bcl-7	0.325699244117236	0.74009788123696	0.842668006065282	WBGene00016192	III	5926086	5926987	1	protein_coding	91.9460146901639	24.7987283396794	54.5501422450455	38.3439173337295
bcmo-1	-2.45964937894073	0.454863629384237	NA	WBGene00012914	II	12830707	12832720	1	protein_coding	2.02079153165195	0	8.67843172080269	2.13021762965164
bcmo-2	-1.01743235633173	0.0508564363801847	0.141235373328232	WBGene00018755	II	3908491	3910837	-1	protein_coding	119.226700367465	177.724219767703	257.873399703851	344.03014718874
bcs-1	1.9468810886919	0.00491722158370655	0.0249655445255085	WBGene00010042	II	8571085	8572904	1	protein_coding	327.368228127616	168.080269857827	89.2638691282562	39.4090261485553
BE0003N10.1	1.49378644561858	0.0457071752979126	0.130809185876758	WBGene00015266	III	1037492	1046261	1	protein_coding	121.247491899117	204.589508802355	83.0649893276829	33.0183732596004
BE0003N10.3	1.33867405540808	0.116222086410933	0.250270466938996	WBGene00015268	III	1045809	1053246	-1	protein_coding	77.8004739686002	88.8621098838513	45.8717105242428	20.2370674816906
BE0003N10.6	5.76289360176351	0.0595246253991843	0.157727610432753	WBGene00255598	III	1056263	1060061	-1	protein_coding	18.1871237848676	4.82197495493767	0	0
BE10.1	5.32073490252184	0.0295363390086185	0.0952879606818245	WBGene00007209	III	12787643	12789520	-1	protein_coding	44.457413696343	2.75541425996438	1.23977596011467	0
BE10.3	2.30963438404526	0.635445977467195	NA	WBGene00007211	III	12808026	12811650	1	protein_coding	0	2.06656069497329	0	0
BE10.4	-1.74981631949492	0.462033943029261	0.632057964708171	WBGene00007212	III	12813541	12816798	1	protein_coding	0	6.88853564991096	16.1170874814907	7.45576170378074
BE10.5	1.18544172690952	0.811372439071912	NA	WBGene00044127	III	12806175	12806855	-1	protein_coding	1.01039576582598	0	0	0
bec-1	-1.05358308518306	0.00895450971804398	0.0394504540595367	WBGene00000247	IV	5661141	5664425	-1	protein_coding	374.856829121437	302.406715031091	764.941767390751	640.130397710318
bed-1	0.343061986761165	0.590610798222841	0.737320078627243	WBGene00012674	V	19119527	19124915	-1	protein_coding	136.403428386507	106.083449008629	76.8661095271095	113.966643186363
bed-2	-2.08789879134641	3.12267618667655e-08	7.86767202185207e-07	WBGene00012943	III	11463665	11470805	-1	protein_coding	335.451394254224	435.355453074373	1808.8331258073	1470.91527327446
bed-3	-2.43967476463012	7.29043108769194e-10	2.52063241831726e-08	WBGene00009133	IV	9916530	9921996	1	protein_coding	272.806856773014	197.700973152444	1171.58828230836	1377.18569756979
ben-1	-0.691477745014469	0.14873180884927	0.294706772307451	WBGene00000248	III	3537688	3541628	-1	protein_coding	666.861205445144	573.815019637583	644.683499259628	1358.01373890292
best-1	0.746234347605029	0.12209285051416	0.258193194450829	WBGene00007203	IV	13108141	13109799	-1	protein_coding	581.987961115762	409.867871169702	364.494132273713	226.8681775579
best-10	-0.906288231892827	0.671546529344303	0.797584743922453	WBGene00008185	I	14209215	14212501	-1	protein_coding	11.1143534240857	0.688853564991096	3.71932788034401	18.1068498520389
best-11	4.49508869664845	0.0860641625440736	0.204807800387121	WBGene00008186	I	14216756	14220624	-1	protein_coding	21.2183110823455	5.51082851992877	1.23977596011467	0
